year,particular,region,livestock_area,province,value,unit,source
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มุกดาหาร,38965,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ร้อยเอ็ด,135621,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,เลย,69402,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,สกลนคร,89853,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองคาย,109701,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองบัวลำภู,43600,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,อุดรธานี,190617,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงราย,77885,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,เชียงใหม่,283654,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,น่าน,63495,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,พะเยา,17858,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,แพร่,37507,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,แม่ฮ่องสอน,49555,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,ลำปาง,160888,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 5,ลำพูน,100191,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,กำแพงเพชร,215337,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,ตาก,73707,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,นครสวรรค์,251326,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,พิจิตร,43531,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,พิษณุโลก,150917,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,เพชรบูรณ์,113781,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,สุโขทัย,72600,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,อุตรดิตถ์,55994,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคเหนือ,ปศุสัตว์เขต 6,อุทัยธานี,58690,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,กระบี่,104113,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ชุมพร,95548,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ตรัง,95620,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,นครศรีธรรมราช,362198,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,พังงา,40790,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,พัทลุง,454375,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ภูเก็ต,1053,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,ระนอง,14525,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 8,สุราษฎร์ธานี,189633,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,นราธิวาส,7836,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,ปัตตานี,4601,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,ยะลา,5280,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,สงขลา,91645,ตัว,กรมปศุสัตว์
2565,จำนวนสุกร,ภาคใต้,ปศุสัตว์เขต 9,สตูล,12796,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,กรุงเทพมหานคร,44,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ชัยนาท,200358,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,นนทบุรี,0,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ปทุมธานี,2,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,พระนครศรีอยุธยา,28902,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,ลพบุรี,650727,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,สระบุรี,97212,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,สิงห์บุรี,22627,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 1,อ่างทอง,70499,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,จันทบุรี,78575,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ฉะเชิงเทรา,217308,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ชลบุรี,279746,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ตราด,71104,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,นครนายก,94991,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ปราจีนบุรี,398546,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,ระยอง,149618,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,สมุทรปราการ,0,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 2,สระแก้ว,26187,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,กาญจนบุรี,760571,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,นครปฐม,84052,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,ประจวบคีรีขันธ์,127268,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,เพชรบุรี,125392,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,ราชบุรี,1212674,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสงคราม,715,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสาคร,40,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคกลาง,ปศุสัตว์เขต 7,สุพรรณบุรี,514696,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ชัยภูมิ,163095,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,นครราชสีมา,265729,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,บุรีรัมย์,279279,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ยโสธร,57745,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ศรีสะเกษ,83431,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,สุรินทร์,116492,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อำนาจเจริญ,44792,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อุบลราชธานี,136393,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,กาฬสินธุ์,97142,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ขอนแก่น,133368,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,นครพนม,117441,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,บึงกาฬ,25094,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มหาสารคาม,134902,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,มุกดาหาร,41442,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ร้อยเอ็ด,133407,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,เลย,75052,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,สกลนคร,103067,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองคาย,122675,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,หนองบัวลำภู,47089,ตัว,กรมปศุสัตว์
2566,จำนวนสุกร,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,อุดรธานี,200431,ตัว,กรมปศุสัตว์
