year,particular,region,livestock_area,province,value,unit,source
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,นครปฐม,1936823,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,ประจวบคีรีขันธ์,67424,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,เพชรบุรี,488599,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,ราชบุรี,505585,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสงคราม,4893,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สมุทรสาคร,10039,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคกลาง,ปศุสัตว์เขต 7,สุพรรณบุรี,3467437,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ชัยภูมิ,699088,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,นครราชสีมา,1136171,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,บุรีรัมย์,464313,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ยโสธร,162176,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,ศรีสะเกษ,380455,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,สุรินทร์,530564,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อำนาจเจริญ,56987,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 3,อุบลราชธานี,504882,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,กาฬสินธุ์,330663,ตัว,กรมปศุสัตว์
2566,จำนวนเป็ด,ภาคตะวันออกเฉียงเหนือ,ปศุสัตว์เขต 4,ขอนแก่น,696239,ตัว,กรมปศุสัตว์
